2015-05-10T04:21:39,24536000
2015-05-10T04:31:35,24536000
2015-05-10T04:34:06,21281000
2015-05-10T04:35:12,19787000
2015-05-10T04:35:22,2585000
2015-05-10T04:47:54,24536000
2015-05-10T04:50:33,8502000
2015-05-10T04:52:09,24536000
2015-05-10T04:54:46,24536000
2015-05-10T04:58:57,24366000
2015-05-10T05:08:32,15680000
2015-05-10T05:21:36,1708000
2015-05-10T05:31:05,15260000
2015-05-10T05:31:09,3587000
2015-05-10T05:35:33,3993000
2015-05-10T05:38:28,17297000
2015-05-10T05:39:11,5326000
2015-05-10T05:39:49,24366000
2015-05-10T05:43:43,21596000
2015-05-10T05:48:51,17050000
2015-05-10T05:51:01,3451000
2015-05-10T05:52:28,151000
2015-05-10T05:52:41,20310000
2015-05-10T05:53:54,6196000
2015-05-10T05:53:56,3587000
2015-05-10T05:54:03,10168000
2015-05-10T05:56:07,14418000
2015-05-10T06:10:32,20310000
2015-05-10T06:10:47,11545000
2015-05-10T06:13:32,23985000
2015-05-10T06:17:33,151000
2015-05-10T06:23:48,10822000
2015-05-10T06:31:53,21419000
2015-05-10T06:33:59,1708000
2015-05-10T06:34:51,24213000
2015-05-10T06:36:40,13715000
2015-05-10T06:41:44,14090000
2015-05-10T06:50:41,1708000
2015-05-10T06:51:07,17145000
2015-05-10T06:53:07,22170000
2015-05-10T06:53:11,3128000
2015-05-10T06:54:03,279000
2015-05-10T06:55:26,7961000
2015-05-10T06:59:40,24307000
2015-05-10T07:00:11,14418000
2015-05-10T07:00:55,10291000
2015-05-10T07:01:22,15260000
2015-05-10T07:02:07,14604000
2015-05-10T07:03:14,10822000
2015-05-10T07:03:27,7474000
2015-05-10T07:07:54,2081000
2015-05-10T07:08:03,18427000
2015-05-10T07:11:52,22176000
2015-05-10T07:16:17,11276000
2015-05-10T07:17:04,5397000
2015-05-10T07:17:11,19149000
2015-05-10T07:22:32,3128000
2015-05-10T07:23:08,11276000
2015-05-10T07:25:27,5315000
2015-05-10T07:27:43,22176000
2015-05-10T07:28:50,16447000
2015-05-10T07:29:14,6865000
2015-05-10T07:31:00,9158000
2015-05-10T07:31:02,12159000
2015-05-10T07:31:05,15016000
2015-05-10T07:32:40,22177000
2015-05-10T07:32:53,16045000
2015-05-10T07:33:13,5740000
2015-05-10T07:33:35,22177000
2015-05-10T07:35:16,355000
2015-05-10T07:35:22,11832000
2015-05-10T07:37:37,10822000
2015-05-10T07:38:18,10822000
2015-05-10T07:39:53,14759000
2015-05-10T07:40:56,19690000
2015-05-10T07:42:10,9818000
2015-05-10T07:44:50,10174000
2015-05-10T07:45:14,17537000
2015-05-10T07:46:13,11276000
2015-05-10T07:47:58,11276000
2015-05-10T07:48:40,24524000
2015-05-10T07:48:51,3682000
2015-05-10T07:49:45,5736000
2015-05-10T07:51:19,5433000
2015-05-10T07:51:52,17958000
2015-05-10T07:54:25,17050000
2015-05-10T07:57:55,17050000
2015-05-10T07:58:26,22797000
2015-05-10T07:59:26,17906000
2015-05-10T07:59:45,15016000
2015-05-10T07:59:48,9275000
2015-05-10T08:00:34,10970000
2015-05-10T08:01:29,22176000
2015-05-10T08:03:36,23903000
2015-05-10T08:04:21,10044000
2015-05-10T08:04:32,2251000
2015-05-10T08:04:58,15459000
2015-05-10T08:06:11,17992000
2015-05-10T08:06:23,23736000
2015-05-10T08:09:13,23903000
2015-05-10T08:09:37,23708000
2015-05-10T08:09:52,12533000
2015-05-10T08:11:23,8561000
2015-05-10T08:15:14,1637000
2015-05-10T08:16:18,22939000
2015-05-10T08:17:27,3708000
2015-05-10T08:18:23,24307000
2015-05-10T08:20:59,2081000
2015-05-10T08:22:14,13324000
2015-05-10T08:22:19,14659000
2015-05-10T08:22:43,16679000
2015-05-10T08:23:01,3357000
2015-05-10T08:23:24,1570000
2015-05-10T08:24:29,18196000
2015-05-10T08:26:06,16611000
2015-05-10T08:27:41,23749000
2015-05-10T08:28:01,2543000
2015-05-10T08:28:41,22442000
2015-05-10T08:31:40,1449000
2015-05-10T08:32:42,15772000
2015-05-10T08:33:29,15632000
2015-05-10T08:34:07,14954000
2015-05-10T08:34:35,14954000
2015-05-10T08:34:39,10291000
2015-05-10T08:35:37,5000
2015-05-10T08:38:36,11605000
2015-05-10T08:38:47,19031000
2015-05-10T08:39:40,14118000
2015-05-10T08:40:34,21281000
2015-05-10T08:40:35,18885000
2015-05-10T08:40:56,21692000
2015-05-10T08:41:30,13444000
2015-05-10T08:44:51,16632000
2015-05-10T08:45:44,21281000
2015-05-10T08:45:54,13050000
2015-05-10T08:46:00,5433000
2015-05-10T08:46:13,14954000
2015-05-10T08:46:34,24307000
2015-05-10T08:47:24,14954000
2015-05-10T08:47:25,3974000
2015-05-10T08:47:26,23374000
2015-05-10T08:48:07,3991000
2015-05-10T08:48:30,6840000
2015-05-10T08:48:35,10973000
2015-05-10T08:49:28,23803000
2015-05-10T08:49:43,19501000
2015-05-10T08:50:11,14974000
2015-05-10T08:51:28,24366000
2015-05-10T08:51:37,17958000
2015-05-10T08:54:14,13140000
2015-05-10T08:54:38,15950000
2015-05-10T08:54:43,4108000
2015-05-10T08:55:14,9557000
2015-05-10T08:55:17,3875000
2015-05-10T08:55:46,24320000
2015-05-10T08:58:42,17593000
2015-05-10T08:59:02,14659000
2015-05-10T09:00:01,13225000
2015-05-10T09:00:05,23274000
2015-05-10T09:01:11,8894000
2015-05-10T09:01:22,11605000
2015-05-10T09:01:26,24018000
2015-05-10T09:02:06,23374000
2015-05-10T09:02:12,17906000
2015-05-10T09:03:22,16768000
2015-05-10T09:03:31,8216000
2015-05-10T09:04:23,9731000
2015-05-10T09:04:30,61000
2015-05-10T09:04:36,18789000
2015-05-10T09:05:33,20310000
2015-05-10T09:05:56,14673000
2015-05-10T09:05:59,7496000
2015-05-10T09:06:02,5644000
2015-05-10T09:06:58,11212000
2015-05-10T09:07:03,23803000
2015-05-10T09:07:24,1490000
2015-05-10T09:09:00,23986000
2015-05-10T09:09:15,11212000
2015-05-10T09:09:24,12094000
2015-05-10T09:09:38,4263000
2015-05-10T09:10:06,16839000
2015-05-10T09:10:17,15016000
2015-05-10T09:11:22,8894000
2015-05-10T09:14:29,24077000
2015-05-10T09:15:41,17050000
2015-05-10T09:16:28,11992000
2015-05-10T09:17:43,9500000
2015-05-10T09:17:45,16611000
2015-05-10T09:18:27,5497000
2015-05-10T09:18:52,3357000
2015-05-10T09:19:36,23310000
2015-05-10T09:19:56,17992000
2015-05-10T09:19:59,18247000
2015-05-10T09:20:01,21860000
2015-05-10T09:20:19,16679000
2015-05-10T09:20:48,14070000
2015-05-10T09:20:56,11605000
2015-05-10T09:21:14,731000
2015-05-10T09:21:55,22733000
2015-05-10T09:21:59,21713000
2015-05-10T09:22:25,15632000
2015-05-10T09:23:14,22479000
2015-05-10T09:24:08,14418000
2015-05-10T09:24:45,15599000
2015-05-10T09:25:00,16563000
2015-05-10T09:25:31,8000
2015-05-10T09:26:46,18362000
2015-05-10T09:26:48,18196000
2015-05-10T09:26:52,24070000
2015-05-10T09:27:01,16679000
2015-05-10T09:27:22,10291000
2015-05-10T09:27:28,18885000
2015-05-10T09:28:40,2859000
2015-05-10T09:28:41,431000
2015-05-10T09:28:50,1145000
2015-05-10T09:30:08,14821000
2015-05-10T09:30:09,2005000
2015-05-10T09:30:28,14821000
2015-05-10T09:31:06,24070000
2015-05-10T09:32:58,854000
2015-05-10T09:33:01,6840000
2015-05-10T09:33:31,5326000
2015-05-10T09:36:42,18427000
2015-05-10T09:37:09,18218000
2015-05-10T09:37:19,23396000
2015-05-10T09:37:25,20105000
2015-05-10T09:38:16,15254000
2015-05-10T09:38:38,13449000
2015-05-10T09:39:32,24307000
2015-05-10T09:40:17,13050000
2015-05-10T09:40:28,20821000
2015-05-10T09:41:06,20713000
2015-05-10T09:41:15,22733000
2015-05-10T09:41:56,18815000
2015-05-10T09:42:08,2083000
2015-05-10T09:42:14,20812000
2015-05-10T09:42:20,22442000
2015-05-10T09:42:47,22174000
2015-05-10T09:43:21,22174000
2015-05-10T09:44:26,20364000
2015-05-10T09:44:35,11114000
2015-05-10T09:45:05,22291000
2015-05-10T09:45:23,10291000
2015-05-10T09:45:49,23396000
2015-05-10T09:45:50,18362000
2015-05-10T09:46:13,23396000
2015-05-10T09:47:35,72000
2015-05-10T09:48:31,3843000
2015-05-10T09:48:49,23803000
2015-05-10T09:48:52,16679000
2015-05-10T09:50:45,24306000
2015-05-10T09:50:47,24315000
2015-05-10T09:51:37,22597000
2015-05-10T09:52:01,8642000
2015-05-10T09:52:04,5736000
2015-05-10T09:52:19,3974000
2015-05-10T09:53:17,18885000
2015-05-10T09:53:55,18362000
2015-05-10T09:53:56,15254000
2015-05-10T09:55:48,11599000
2015-05-10T09:56:27,9697000
2015-05-10T09:57:23,22451000
2015-05-10T09:58:08,22451000
2015-05-10T10:01:35,23151000
2015-05-10T10:01:46,23708000
2015-05-10T10:02:40,20891000
2015-05-10T10:02:48,355000
2015-05-10T10:02:54,20078000
2015-05-10T10:03:10,11809000
2015-05-10T10:03:47,23151000
2015-05-10T10:03:55,6009000
2015-05-10T10:04:43,4795000
2015-05-10T10:04:53,22605000
2015-05-10T10:05:14,16444000
2015-05-10T10:07:22,20250000
2015-05-10T10:08:11,24012000
2015-05-10T10:08:48,3175000
2015-05-10T10:08:59,11605000
2015-05-10T10:09:09,24506000
2015-05-10T10:09:46,19447000
2015-05-10T10:09:50,5674000
2015-05-10T10:10:37,2083000
2015-05-10T10:11:01,4954000
2015-05-10T10:11:12,8894000
2015-05-10T10:11:30,15632000
2015-05-10T10:11:33,19447000
2015-05-10T10:11:41,2083000
2015-05-10T10:11:52,5000
2015-05-10T10:12:21,17025000
2015-05-10T10:12:22,55000
2015-05-10T10:12:57,23925000
2015-05-10T10:13:12,11276000
2015-05-10T10:13:29,19447000
2015-05-10T10:13:38,24032000
2015-05-10T10:14:10,279000
2015-05-10T10:14:23,19447000
2015-05-10T10:16:36,16391000
2015-05-10T10:17:37,6640000
2015-05-10T10:18:02,13314000
2015-05-10T10:18:14,21624000
2015-05-10T10:18:29,20640000
2015-05-10T10:18:36,18698000
2015-05-10T10:18:45,6542000
2015-05-10T10:18:52,788000
2015-05-10T10:19:13,88000
2015-05-10T10:19:28,10607000
2015-05-10T10:21:08,23668000
2015-05-10T10:21:49,24387000
2015-05-10T10:21:56,3357000
2015-05-10T10:21:57,14659000
2015-05-10T10:22:00,1144000
2015-05-10T10:22:28,11276000
2015-05-10T10:22:53,23216000
2015-05-10T10:23:15,815000
2015-05-10T10:24:31,7263000
2015-05-10T10:24:51,15280000
2015-05-10T10:26:28,24537000
2015-05-10T10:27:03,13860000
2015-05-10T10:28:07,23583000
2015-05-10T10:29:51,14759000
2015-05-10T10:30:19,5372000
2015-05-10T10:31:07,24506000
2015-05-10T10:31:37,10607000
2015-05-10T10:31:55,16693000
2015-05-10T10:32:08,1490000
2015-05-10T10:32:53,12454000
2015-05-10T10:33:56,19176000
2015-05-10T10:34:46,24153000
2015-05-10T10:34:56,21319000
2015-05-10T10:34:59,15632000
2015-05-10T10:36:16,16768000
2015-05-10T10:37:35,23678000
2015-05-10T10:37:43,23583000
2015-05-10T10:38:01,8000
2015-05-10T10:38:09,23706000
2015-05-10T10:38:33,24525000
2015-05-10T10:39:14,12314000
2015-05-10T10:39:18,20156000
2015-05-10T10:39:19,2081000
2015-05-10T10:40:17,8164000
2015-05-10T10:40:19,8249000
2015-05-10T10:40:41,15632000
2015-05-10T10:41:06,15160000
2015-05-10T10:41:11,5176000
2015-05-10T10:41:26,21419000
2015-05-10T10:42:12,14418000
2015-05-10T10:42:46,16618000
2015-05-10T10:45:04,8216000
2015-05-10T10:45:04,23903000
2015-05-10T10:45:39,24491000
2015-05-10T10:46:09,18992000
2015-05-10T10:46:16,1191000
2015-05-10T10:46:59,7496000
2015-05-10T10:47:34,24018000
2015-05-10T10:47:40,12314000
2015-05-10T10:47:41,20341000
2015-05-10T10:48:29,18340000
2015-05-10T10:48:42,793000
2015-05-10T10:49:11,1204000
2015-05-10T10:49:27,17122000
2015-05-10T10:49:47,24506000
2015-05-10T10:50:24,23633000
2015-05-10T10:50:50,23633000
2015-05-10T10:54:57,15459000
2015-05-10T10:55:08,24307000
2015-05-10T10:56:00,17050000
2015-05-10T10:56:08,9430000
2015-05-10T10:57:01,23619000
2015-05-10T10:57:04,6165000
2015-05-10T10:57:13,16768000
2015-05-10T10:57:20,20078000
2015-05-10T10:57:41,20893000
2015-05-10T10:57:43,674000
2015-05-10T10:58:37,24491000
2015-05-10T10:59:45,5176000
2015-05-10T11:00:05,3357000
2015-05-10T11:01:33,24094000
2015-05-10T11:03:26,15459000
2015-05-10T11:03:46,24018000
2015-05-10T11:04:00,14659000
2015-05-10T11:05:48,20867000
2015-05-10T11:06:01,4076000
2015-05-10T11:06:27,21054000
2015-05-10T11:06:55,9243000
2015-05-10T11:07:33,14659000
2015-05-10T11:07:34,18874000
2015-05-10T11:08:42,21860000
2015-05-10T11:09:40,23396000
2015-05-10T11:09:43,23425000
2015-05-10T11:09:58,7175000
2015-05-10T11:10:06,18427000
2015-05-10T11:10:15,2131000
2015-05-10T11:10:15,24070000
2015-05-10T11:11:54,14759000
2015-05-10T11:12:12,3175000
2015-05-10T11:13:16,309000
2015-05-10T11:14:21,5566000
2015-05-10T11:15:02,8249000
2015-05-10T11:15:12,5745000
2015-05-10T11:15:18,24403000
2015-05-10T11:15:40,14698000
2015-05-10T11:17:03,6840000
2015-05-10T11:18:20,3053000
2015-05-10T11:18:40,22173000
2015-05-10T11:19:54,3991000
2015-05-10T11:20:22,9876000
2015-05-10T11:20:23,8249000
2015-05-10T11:22:15,4505000
2015-05-10T11:24:01,88000
2015-05-10T11:24:19,12182000
2015-05-10T11:24:55,387000
2015-05-10T11:25:51,21860000
2015-05-10T11:26:56,425000
2015-05-10T11:28:42,1080000
2015-05-10T11:29:29,10405000
2015-05-10T11:30:48,12028000
2015-05-10T11:31:17,4795000
2015-05-10T11:31:29,11198000
2015-05-10T11:32:44,975000
2015-05-10T11:32:48,24506000
2015-05-10T11:32:51,21662000
2015-05-10T11:33:21,19501000
2015-05-10T11:34:17,16817000
2015-05-10T11:35:12,21713000
2015-05-10T11:36:17,18689000
2015-05-10T11:36:21,11809000
2015-05-10T11:36:54,21281000
2015-05-10T11:37:00,15718000
2015-05-10T11:37:19,17812000
2015-05-10T11:37:35,3593000
2015-05-10T11:37:36,23903000
2015-05-10T11:39:35,2506000
2015-05-10T11:39:59,18218000
2015-05-10T11:40:16,3691000
2015-05-10T11:41:05,7433000
2015-05-10T11:41:47,8039000
2015-05-10T11:42:04,10405000
2015-05-10T11:42:36,2117000
2015-05-10T11:42:54,1611000
2015-05-10T11:43:18,20341000
2015-05-10T11:44:14,1611000
2015-05-10T11:44:45,4218000
2015-05-10T11:45:50,21662000
2015-05-10T11:45:54,7961000
2015-05-10T11:46:05,1197000
2015-05-10T11:46:31,18427000
2015-05-10T11:46:43,21281000
2015-05-10T11:48:14,23849000
2015-05-10T11:48:56,3591000
2015-05-10T11:49:03,1651000
2015-05-10T11:49:08,21281000
2015-05-10T11:49:17,5563000
2015-05-10T11:49:42,22256000
2015-05-10T11:50:50,5254000
2015-05-10T11:51:24,5444000
2015-05-10T11:51:25,13140000
2015-05-10T11:52:37,24124000
2015-05-10T11:52:41,21419000
2015-05-10T11:54:44,18885000
2015-05-10T11:54:47,1941000
2015-05-10T11:55:26,12579000
2015-05-10T11:55:36,15183000
2015-05-10T11:55:58,19501000
2015-05-10T11:56:11,20948000
2015-05-10T11:56:37,13924000
2015-05-10T11:56:43,6564000
2015-05-10T11:57:00,15459000
2015-05-10T11:57:02,16928000
2015-05-10T11:58:23,18619000
2015-05-10T11:58:31,23925000
2015-05-10T11:59:11,22256000
2015-05-10T11:59:13,13225000
2015-05-10T11:59:41,23396000
2015-05-10T12:00:45,17870000
2015-05-10T12:01:21,16205000
2015-05-10T12:02:22,24113000
2015-05-10T12:02:35,20867000
2015-05-10T12:03:10,16766000
2015-05-10T12:03:14,24525000
2015-05-10T12:03:16,22256000
2015-05-10T12:04:46,21281000
2015-05-10T12:04:47,21018000
2015-05-10T12:05:44,10959000
2015-05-10T12:05:48,10168000
2015-05-10T12:05:51,3431000
2015-05-10T12:06:39,7263000
2015-05-10T12:07:41,520000
2015-05-10T12:07:45,2506000
2015-05-10T12:10:45,20671000
2015-05-10T12:11:24,16766000
2015-05-10T12:11:29,15627000
2015-05-10T12:12:24,4898000
2015-05-10T12:12:31,16292000
2015-05-10T12:13:18,21469000
2015-05-10T12:13:35,18211000
2015-05-10T12:13:46,2421000
2015-05-10T12:13:55,23317000
2015-05-10T12:14:04,23151000
2015-05-10T12:14:27,7437000
2015-05-10T12:15:17,23856000
2015-05-10T12:15:37,6610000
2015-05-10T12:16:12,15998000
2015-05-10T12:17:23,9520000
2015-05-10T12:19:13,975000
2015-05-10T12:19:40,9265000
2015-05-10T12:19:52,15060000
2015-05-10T12:20:05,23573000
2015-05-10T12:20:28,18130000
2015-05-10T12:20:37,2761000
2015-05-10T12:21:14,5777000
2015-05-10T12:21:27,2441000
2015-05-10T12:21:57,11605000
2015-05-10T12:21:58,7961000
2015-05-10T12:22:04,4617000
2015-05-10T12:22:21,20310000
2015-05-10T12:25:58,24213000
2015-05-10T12:26:28,23269000
2015-05-10T12:26:48,7175000
2015-05-10T12:28:00,20341000
2015-05-10T12:28:00,24077000
2015-05-10T12:28:21,8249000
2015-05-10T12:29:00,24403000
2015-05-10T12:29:20,10005000
2015-05-10T12:29:56,11007000
2015-05-10T12:30:15,7578000
2015-05-10T12:30:18,7961000
2015-05-10T12:31:00,88000
2015-05-10T12:31:14,5107000
2015-05-10T12:31:28,1191000
2015-05-10T12:31:29,22256000
2015-05-10T12:32:28,23668000
2015-05-10T12:32:33,3018000
2015-05-10T12:33:01,21677000
2015-05-10T12:34:56,8642000
2015-05-10T12:35:12,3431000
2015-05-10T12:35:41,16679000
2015-05-10T12:36:41,4829000
2015-05-10T12:37:08,24367000
2015-05-10T12:37:37,22952000
2015-05-10T12:38:11,20273000
2015-05-10T12:38:58,151000
2015-05-10T12:39:04,7557000
2015-05-10T12:39:15,12805000
2015-05-10T12:39:43,7073000
2015-05-10T12:39:51,7621000
2015-05-10T12:40:23,22077000
2015-05-10T12:40:25,23504000
2015-05-10T12:40:29,12805000
2015-05-10T12:40:45,24538000
2015-05-10T12:41:03,2498000
2015-05-10T12:42:01,9754000
2015-05-10T12:42:08,4097000
2015-05-10T12:42:25,24113000
2015-05-10T12:43:59,5007000
2015-05-10T12:44:33,496000
2015-05-10T12:44:45,22682000
2015-05-10T12:44:59,21411000
2015-05-10T12:45:16,17150000
2015-05-10T12:46:37,21816000
2015-05-10T12:47:23,10941000
2015-05-10T12:47:24,13520000
2015-05-10T12:49:05,21411000
2015-05-10T12:49:12,15632000
2015-05-10T12:49:24,19098000
2015-05-10T12:50:04,431000
2015-05-10T12:50:15,23668000
2015-05-10T12:50:33,11232000
2015-05-10T12:50:39,4505000
2015-05-10T12:50:41,24538000
2015-05-10T12:52:31,24229000
2015-05-10T12:52:58,17537000
2015-05-10T12:53:33,2251000
2015-05-10T12:54:40,22477000
2015-05-10T12:55:28,13520000
2015-05-10T12:55:29,1693000
2015-05-10T12:55:31,5299000
2015-05-10T12:56:07,18853000
2015-05-10T12:56:19,4263000
2015-05-10T12:57:45,24538000
2015-05-10T12:57:54,16179000
2015-05-10T12:59:19,24229000
2015-05-10T12:59:30,9372000
2015-05-10T12:59:52,23545000
2015-05-10T13:01:11,1490000
2015-05-10T13:01:34,21419000
2015-05-10T13:02:20,7275000
2015-05-10T13:02:26,24113000
2015-05-10T13:02:55,19098000
2015-05-10T13:02:58,3920000
2015-05-10T13:03:15,24213000
2015-05-10T13:03:22,6009000
2015-05-10T13:03:32,1941000
2015-05-10T13:03:42,2710000
2015-05-10T13:03:45,3431000
2015-05-10T13:04:03,11700000
2015-05-10T13:04:20,11232000
2015-05-10T13:05:02,12182000
2015-05-10T13:05:03,6840000
2015-05-10T13:05:03,3245000
2015-05-10T13:05:32,17906000
2015-05-10T13:05:39,7599000
2015-05-10T13:05:54,24538000
2015-05-10T13:07:11,5576000
2015-05-10T13:07:14,725000
2015-05-10T13:07:21,15632000
2015-05-10T13:08:40,7427000
2015-05-10T13:09:30,23396000
2015-05-10T13:09:31,17457000
2015-05-10T13:10:29,10959000
2015-05-10T13:10:50,23803000
2015-05-10T13:11:37,4011000
2015-05-10T13:11:39,23856000
2015-05-10T13:12:07,5767000
2015-05-10T13:12:16,22170000
2015-05-10T13:12:29,15670000
2015-05-10T13:12:57,12948000
2015-05-10T13:13:01,22438000
2015-05-10T13:13:05,4782000
2015-05-10T13:14:16,7433000
2015-05-10T13:14:50,22552000
2015-05-10T13:15:50,1064000
2015-05-10T13:16:25,24236000
2015-05-10T13:16:42,24367000
2015-05-10T13:16:45,23459000
2015-05-10T13:17:08,17906000
2015-05-10T13:17:16,18853000
2015-05-10T13:17:20,9307000
2015-05-10T13:19:28,23903000
